"genID","uniqueID","finalPlantID","collector","county","country","lat","long","state"
"fly","EMEC_SI_SC_072312_133","Holodiscus dumosus","LCP","Bernalillo","USA"," 35!12'22.86\"N","106!26'36.15\"W","New Mexico"
"fly","EMEC_SI_SC_072312_132","Holodiscus dumosus","LCP","Bernalillo","USA"," 35!12'22.86\"N","106!26'36.15\"W","New Mexico"
"fly","EMEC_SI_SC_072912_116","Holodiscus dumosus","LCP","Bernalillo","USA"," 35!12'22.86\"N","106!26'36.15\"W","New Mexico"
"fly","EMEC_SI_SC_072312_142","Holodiscus dumosus","LCP","Bernalillo","USA"," 35!12'22.86\"N","106!26'36.15\"W","New Mexico"
"fly","EMEC_SI_SC_072612_96","Erigeron subtrinervis","HLS","Bernalillo","USA"," 35!12'22.86\"N","106!26'36.15\"W","New Mexico"
"fly","EMEC_SI_SC_072312_141","Holodiscus dumosus","LCP","Bernalillo","USA"," 35!12'22.86\"N","106!26'36.15\"W","New Mexico"
"fly","EMEC_SI_SC_072312_131","Holodiscus dumosus","LCP","Bernalillo","USA"," 35!12'22.86\"N","106!26'36.15\"W","New Mexico"
"fly","EMEC_SI_SC_072612_6","Solidago multiradiata","HLS","Bernalillo","USA"," 35!12'22.86\"N","106!26'36.15\"W","New Mexico"
"fly","EMEC_SI_SC_072612_144","Solidago multiradiata","LCP","Bernalillo","USA"," 35!12'22.86\"N","106!26'36.15\"W","New Mexico"
"fly","EMEC_SI_SC_072612_130","Solidago multiradiata","LCP","Bernalillo","USA"," 35!12'22.86\"N","106!26'36.15\"W","New Mexico"
"fly","EMEC_SI_SC_072312_115","Holodiscus dumosus","LCP","Bernalillo","USA"," 35!12'22.86\"N","106!26'36.15\"W","New Mexico"
"fly","EMEC_SI_SC_072312_126","Holodiscus dumosus","LCP","Bernalillo","USA"," 35!12'22.86\"N","106!26'36.15\"W","New Mexico"
"fly","EMEC_SI_SC_072312_136","Holodiscus dumosus","LCP","Bernalillo","USA"," 35!12'22.86\"N","106!26'36.15\"W","New Mexico"
